dtRef;idCustomer;Name;qtdeRecencia;freqDias;freqTransacoes;qtdListaPresença;qtdChatMessage;qtdTrocaPontos;qtdResgatarPonei;qtdPresençaStreak;pctListaPresença;pctChatMessage;pctTrocaPontos;pctResgatarPonei;pctPresençaStreak;qtdePontosGanhos;qtdePontosGastos;qtdePontosSaldo;avgRecorrencia;flActive
2024-03-29;be6ccf09-820d-43c9-9705-9fc381b682f7;viniciuss_vieira;3.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-25;be6ccf09-820d-43c9-9705-9fc381b682f7;viniciuss_vieira;3.0;5;8;3;5;0;0;0;0.375;0.625;0.0;0.0;0.0;155;0;155;5.0;0
2024-03-14;bec6720c-56fc-4fe4-a34b-cefa123340b1;wyllamcoelho;1.0;3;68;3;65;0;0;0;0.04411764705882353;0.9558823529411765;0.0;0.0;0.0;215;0;215;1.0;1
2024-03-27;bec6720c-56fc-4fe4-a34b-cefa123340b1;wyllamcoelho;11.0;6;135;5;129;0;0;1;0.037037037037037035;0.9555555555555556;0.0;0.0;0.007407407407407408;479;0;479;1.0;0
2024-04-04;bee51013-2979-4896-aa30-f0d0289cf3f4;ilikma1;3.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;1
2024-04-23;bee51013-2979-4896-aa30-f0d0289cf3f4;ilikma1;15.0;2;29;1;28;0;0;0;0.034482758620689655;0.9655172413793104;0.0;0.0;0.0;78;0;78;7.0;1
2024-03-11;bf1456aa-cc36-4371-818d-8a75abbdf788;duhbenhur;24.0;1;7;1;6;0;0;0;0.14285714285714285;0.8571428571428571;0.0;0.0;0.0;56;0;56;;1
2024-04-13;bf1456aa-cc36-4371-818d-8a75abbdf788;duhbenhur;1.0;6;66;6;60;0;0;0;0.09090909090909091;0.9090909090909091;0.0;0.0;0.0;360;0;360;4.2;1
2024-03-11;bf4ddaa8-1c08-4212-9c64-069af66a3d54;gleissonbispo;12.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;1
2024-03-14;bf4ddaa8-1c08-4212-9c64-069af66a3d54;gleissonbispo;15.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;1
2024-04-15;bf716397-ee48-49e7-9371-3f41bcca68e0;kustervieira;7.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-25;bf716397-ee48-49e7-9371-3f41bcca68e0;kustervieira;2.0;4;10;3;7;0;0;0;0.3;0.7;0.0;0.0;0.0;157;0;157;5.0;0
2024-03-28;bf7547a8-cb7f-4cc3-8b95-2a8ba3cbba1d;vieirarenatop;13.0;4;30;4;26;0;0;0;0.13333333333333333;0.8666666666666667;0.0;0.0;0.0;226;0;226;2.3333333333333335;0
2024-04-13;bf7547a8-cb7f-4cc3-8b95-2a8ba3cbba1d;vieirarenatop;29.0;1;5;1;4;0;0;0;0.2;0.8;0.0;0.0;0.0;54;0;54;;0
2024-04-11;c014ffb4-5c6c-46ae-823e-e08e60600e40;joaopwalter;16.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-24;c014ffb4-5c6c-46ae-823e-e08e60600e40;joaopwalter;29.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-01;c0177658-840c-48e2-a670-fab7592c382f;da1suked;25.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-05;c0177658-840c-48e2-a670-fab7592c382f;da1suked;29.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-08;c026a5a1-d6ea-45a8-a8ed-8822943c2e90;pedrocoelhho;11.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;0
2024-04-22;c026a5a1-d6ea-45a8-a8ed-8822943c2e90;pedrocoelhho;10.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;1
2024-03-02;c02c3c8d-6d15-4c3c-895f-3fbb2267f471;celsogustavo;1.0;5;16;5;10;0;0;1;0.3125;0.625;0.0;0.0;0.0625;360;0;360;1.0;1
2024-03-10;c02c3c8d-6d15-4c3c-895f-3fbb2267f471;celsogustavo;9.0;5;16;5;10;0;0;1;0.3125;0.625;0.0;0.0;0.0625;360;0;360;1.0;1
2024-03-04;c03280e1-0586-460d-a1fa-245798b5e30b;tiago_eumesmo01;27.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;1.0;1
2024-03-31;c03280e1-0586-460d-a1fa-245798b5e30b;tiago_eumesmo01;6.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;14.0;1
2024-03-13;c03a54a5-b024-45a4-bc9f-7759dd5542e6;dlsouza93;1.0;7;55;6;49;0;0;0;0.10909090909090909;0.8909090909090909;0.0;0.0;0.0;349;0;349;2.5;1
2024-03-16;c03a54a5-b024-45a4-bc9f-7759dd5542e6;dlsouza93;2.0;9;65;7;58;0;0;0;0.1076923076923077;0.8923076923076924;0.0;0.0;0.0;408;0;408;2.125;0
2024-04-21;c0f409b4-4aea-4a4d-b8d2-af9946f70551;mitaari;5.0;2;6;2;4;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;104;0;104;1.0;0
2024-04-25;c0f409b4-4aea-4a4d-b8d2-af9946f70551;mitaari;9.0;2;6;2;4;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;104;0;104;1.0;0
2024-03-03;c104f2ae-961d-47de-b8a7-6c44dd57b5b6;nukenair;3.0;4;5;3;2;0;0;0;0.6;0.4;0.0;0.0;0.0;152;0;152;1.0;1
2024-03-05;c104f2ae-961d-47de-b8a7-6c44dd57b5b6;nukenair;5.0;4;5;3;2;0;0;0;0.6;0.4;0.0;0.0;0.0;152;0;152;1.0;1
2024-03-02;c18cd53e-ef78-4c68-b21e-fc4559310439;hctsantos;25.0;1;6;1;5;0;0;0;0.16666666666666666;0.8333333333333334;0.0;0.0;0.0;55;0;55;;0
2024-03-05;c18cd53e-ef78-4c68-b21e-fc4559310439;hctsantos;28.0;1;6;1;5;0;0;0;0.16666666666666666;0.8333333333333334;0.0;0.0;0.0;55;0;55;;0
2024-04-22;c1a8d13d-cca9-4372-b195-9b0770d81a0d;monjacorrompida;2.0;6;125;5;119;0;0;1;0.04;0.952;0.0;0.0;0.008;469;0;469;1.0;1
2024-04-23;c1a8d13d-cca9-4372-b195-9b0770d81a0d;monjacorrompida;3.0;6;125;5;119;0;0;1;0.04;0.952;0.0;0.0;0.008;469;0;469;1.0;0
2024-03-12;c1aa36c7-5dc9-4c49-99fb-04fa269fbf0e;jaswdr;8.0;1;16;1;15;0;0;0;0.0625;0.9375;0.0;0.0;0.0;65;0;65;;0
2024-04-02;c1aa36c7-5dc9-4c49-99fb-04fa269fbf0e;jaswdr;29.0;1;16;1;15;0;0;0;0.0625;0.9375;0.0;0.0;0.0;65;0;65;;0
2024-03-30;c1c6618b-6099-4f47-b129-a368ea249f00;fernandes_vieira;4.0;3;9;3;6;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;156;0;156;3.0;1
2024-04-23;c1c6618b-6099-4f47-b129-a368ea249f00;fernandes_vieira;4.0;10;23;10;12;0;0;1;0.43478260869565216;0.5217391304347826;0.0;0.0;0.043478260869565216;612;0;612;2.6666666666666665;0
2024-03-03;c27bd13a-5a38-46e9-b6d0-f9584ebe2039;agilitytz;26.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;1.0;0
2024-03-05;c27bd13a-5a38-46e9-b6d0-f9584ebe2039;agilitytz;28.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;1.0;0
2024-03-01;c295a1ef-46d3-4cd1-9898-ebc993f5a6a6;morfimn;25.0;1;9;1;8;0;0;0;0.1111111111111111;0.8888888888888888;0.0;0.0;0.0;58;0;58;;0
2024-03-04;c295a1ef-46d3-4cd1-9898-ebc993f5a6a6;morfimn;28.0;1;9;1;8;0;0;0;0.1111111111111111;0.8888888888888888;0.0;0.0;0.0;58;0;58;;0
2024-03-01;c29de769-df6b-4e71-a2c0-1dc5bfc24f15;jovss;14.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;7.0;0
2024-03-11;c29de769-df6b-4e71-a2c0-1dc5bfc24f15;jovss;24.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-11;c2c87bbe-1817-4262-9035-8113ee577d05;smadeirajr;24.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-03-14;c2c87bbe-1817-4262-9035-8113ee577d05;smadeirajr;27.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;1
2024-03-03;c2fbc377-664c-43a3-83ff-3e529ee1bafe;leletgm7;26.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-05;c2fbc377-664c-43a3-83ff-3e529ee1bafe;leletgm7;28.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-11;c3454a19-be36-4063-9ed2-a42a4c6f10c1;lemon_pie_carlos;3.0;14;98;10;86;1;1;0;0.10204081632653061;0.8775510204081632;0.01020408163265306;0.01020408163265306;0.0;1086;-1000;86;1.7692307692307692;1
2024-04-01;c3454a19-be36-4063-9ed2-a42a4c6f10c1;lemon_pie_carlos;16.0;10;86;8;74;2;2;0;0.09302325581395349;0.8604651162790697;0.023255813953488372;0.023255813953488372;0.0;1474;-2000;-526;1.3333333333333333;0
2024-04-04;c34fb037-353b-490f-97d0-26dddf36f56c;henriquetoledos;7.0;4;7;4;3;0;0;0;0.5714285714285714;0.42857142857142855;0.0;0.0;0.0;203;0;203;4.666666666666667;1
2024-04-14;c34fb037-353b-490f-97d0-26dddf36f56c;henriquetoledos;9.0;3;6;3;3;0;0;0;0.5;0.5;0.0;0.0;0.0;153;0;153;8.5;0
2024-03-05;c3664340-73b9-4da5-9d29-3defdfae4cd2;anyiaa_;6.0;5;5;5;0;0;0;0;1.0;0.0;0.0;0.0;0.0;250;0;250;3.0;1
2024-04-06;c3664340-73b9-4da5-9d29-3defdfae4cd2;anyiaa_;25.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-06;c39e3582-df2e-4131-898b-6a534769d434;luanacrodrigues;20.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-03-23;c39e3582-df2e-4131-898b-6a534769d434;luanacrodrigues;16.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-07;c3bbfc66-7883-47c0-ae59-f7c1efa7aaa6;gatossaurorex;10.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-13;c3bbfc66-7883-47c0-ae59-f7c1efa7aaa6;gatossaurorex;16.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-06;c43e605e-77b1-4589-be93-aa6dd49b2f5a;mbagdal07;16.0;2;7;2;5;0;0;0;0.2857142857142857;0.7142857142857143;0.0;0.0;0.0;105;0;105;3.0;0
2024-03-07;c43e605e-77b1-4589-be93-aa6dd49b2f5a;mbagdal07;17.0;2;7;2;5;0;0;0;0.2857142857142857;0.7142857142857143;0.0;0.0;0.0;105;0;105;3.0;0
2024-03-13;c474d938-69d8-42fe-b009-0e46b01bb726;wlbr1;14.0;3;19;3;16;0;0;0;0.15789473684210525;0.8421052631578947;0.0;0.0;0.0;166;0;166;1.0;0
2024-03-28;c474d938-69d8-42fe-b009-0e46b01bb726;wlbr1;29.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-06;c47e1e78-bb9a-421f-9b1e-f6d7b8cc753f;marcossa77;22.0;4;19;2;17;0;0;0;0.10526315789473684;0.8947368421052632;0.0;0.0;0.0;117;0;117;1.0;1
2024-04-23;c47e1e78-bb9a-421f-9b1e-f6d7b8cc753f;marcossa77;7.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-01;c4ade77c-f395-4d22-93c3-7a8031df9c6f;ght12;4.0;6;17;6;11;0;0;0;0.35294117647058826;0.6470588235294118;0.0;0.0;0.0;311;0;311;3.2;1
2024-04-04;c4ade77c-f395-4d22-93c3-7a8031df9c6f;ght12;1.0;9;23;9;14;0;0;0;0.391304347826087;0.6086956521739131;0.0;0.0;0.0;464;0;464;2.75;1
2024-04-20;c4ce2216-31e8-46db-853a-b68acfb9a7d6;yurilive33;8.0;1;29;1;28;0;0;0;0.034482758620689655;0.9655172413793104;0.0;0.0;0.0;78;0;78;;1
2024-04-24;c4ce2216-31e8-46db-853a-b68acfb9a7d6;yurilive33;12.0;1;29;1;28;0;0;0;0.034482758620689655;0.9655172413793104;0.0;0.0;0.0;78;0;78;;1
2024-03-22;c4e1ed9e-b918-4261-bccc-6b7725b0ba67;clear4blue;3.0;2;14;0;14;0;0;0;0.0;1.0;0.0;0.0;0.0;14;0;14;19.0;0
2024-03-31;c4e1ed9e-b918-4261-bccc-6b7725b0ba67;clear4blue;12.0;1;3;0;3;0;0;0;0.0;1.0;0.0;0.0;0.0;3;0;3;;0
2024-03-05;c4f241f8-2140-4f72-b1a3-904fcc51e38c;otal_xandao;6.0;4;7;4;3;0;0;0;0.5714285714285714;0.42857142857142855;0.0;0.0;0.0;203;0;203;7.666666666666667;1
2024-03-27;c4f241f8-2140-4f72-b1a3-904fcc51e38c;otal_xandao;1.0;8;63;8;55;0;0;0;0.12698412698412698;0.873015873015873;0.0;0.0;0.0;455;0;455;3.857142857142857;1
2024-04-19;c52fb72f-b3dc-4650-9182-b08b5ed1420a;dingollbell;1.0;3;4;2;2;0;0;0;0.5;0.5;0.0;0.0;0.0;102;0;102;1.0;1
2024-04-24;c52fb72f-b3dc-4650-9182-b08b5ed1420a;dingollbell;4.0;5;10;3;7;0;0;0;0.3;0.7;0.0;0.0;0.0;157;0;157;1.0;0
2024-03-15;c577784a-ab1c-41b8-bc22-6809b80ccc7f;lucas_tcl;22.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-04-25;c577784a-ab1c-41b8-bc22-6809b80ccc7f;lucas_tcl;17.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-04-04;c58ccdde-0c8b-4f4d-8650-539bd65e1b6c;thecynicalcake;9.0;5;11;0;11;0;0;0;0.0;1.0;0.0;0.0;0.0;11;0;11;4.75;0
2024-04-21;c58ccdde-0c8b-4f4d-8650-539bd65e1b6c;thecynicalcake;26.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-03-24;c59f5c8f-1d85-407a-8456-646d0f6be4f6;sfinotti;9.0;1;11;0;11;0;0;0;0.0;1.0;0.0;0.0;0.0;11;0;11;;1
2024-04-25;c59f5c8f-1d85-407a-8456-646d0f6be4f6;sfinotti;7.0;4;10;1;9;0;0;0;0.1;0.9;0.0;0.0;0.0;59;0;59;5.333333333333333;0
2024-04-16;c5db6738-8b91-4d47-8ccd-e2769045eaff;assuntv;1.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-04-23;c5db6738-8b91-4d47-8ccd-e2769045eaff;assuntv;8.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-21;c682d836-2e31-4d73-bfbb-8cc32be63265;matheuscs_dev;10.0;3;3;3;0;0;0;0;1.0;0.0;0.0;0.0;0.0;150;0;150;7.0;0
2024-03-31;c682d836-2e31-4d73-bfbb-8cc32be63265;matheuscs_dev;20.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-21;c6d314ac-4a9b-4338-a415-c4eee3c0b6f2;netoscientist;24.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-22;c6d314ac-4a9b-4338-a415-c4eee3c0b6f2;netoscientist;25.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-09;c6e08c3e-e13f-4cb4-ae2e-55f6ad790446;paulinhonemclica;1.0;3;10;3;7;0;0;0;0.3;0.7;0.0;0.0;0.0;157;0;157;2.0;1
2024-04-19;c6e08c3e-e13f-4cb4-ae2e-55f6ad790446;paulinhonemclica;1.0;11;63;11;49;1;1;1;0.1746031746031746;0.7777777777777778;0.015873015873015872;0.015873015873015872;0.015873015873015872;1199;-1000;199;1.4;1
2024-03-13;c6e76fd7-ff73-435d-9564-3b86926ddde5;tenomuller;16.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;3.0;0
2024-03-24;c6e76fd7-ff73-435d-9564-3b86926ddde5;tenomuller;27.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-23;c777b925-f661-46ef-9a6e-5f88ac5f0429;maarcuusvi;2.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;2.0;0
2024-04-07;c777b925-f661-46ef-9a6e-5f88ac5f0429;maarcuusvi;17.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;2.0;0
2024-04-16;c79eb6e5-a804-462a-b1bc-0c3354f8763b;edna_rb;1.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-23;c79eb6e5-a804-462a-b1bc-0c3354f8763b;edna_rb;3.0;6;40;4;36;0;0;0;0.1;0.9;0.0;0.0;0.0;236;0;236;1.0;0
2024-03-03;c7a4278b-de77-421a-ac17-43c8e8eef6ef;tanquetav;4.0;6;22;5;17;0;0;0;0.22727272727272727;0.7727272727272727;0.0;0.0;0.0;267;0;267;3.0;1
2024-03-06;c7a4278b-de77-421a-ac17-43c8e8eef6ef;tanquetav;7.0;6;22;5;17;0;0;0;0.22727272727272727;0.7727272727272727;0.0;0.0;0.0;267;0;267;3.0;1
2024-03-04;c82effb8-3951-4752-b834-d42175dcae8b;rodrigo_hahnekamp;2.0;12;198;6;192;0;0;0;0.030303030303030304;0.9696969696969697;0.0;0.0;0.0;492;0;492;2.272727272727273;1
2024-03-13;c82effb8-3951-4752-b834-d42175dcae8b;rodrigo_hahnekamp;1.0;12;197;6;191;0;0;0;0.030456852791878174;0.9695431472081218;0.0;0.0;0.0;491;0;491;2.272727272727273;1
2024-04-19;c8b34522-e5ca-40ac-a238-3e67438fd7bb;mercon05;1.0;3;3;3;0;0;0;0;1.0;0.0;0.0;0.0;0.0;150;0;150;1.5;1
2024-04-25;c8b34522-e5ca-40ac-a238-3e67438fd7bb;mercon05;2.0;4;4;4;0;0;0;0;1.0;0.0;0.0;0.0;0.0;200;0;200;2.6666666666666665;0
2024-03-12;c8be3fd8-f3fe-4fb3-8c3b-4bf1bfdf382f;danilo_neto;13.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-18;c8be3fd8-f3fe-4fb3-8c3b-4bf1bfdf382f;danilo_neto;19.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-04-14;c8cc7485-7a11-44dd-8145-6665e7c2f103;fer_batman;4.0;4;40;0;40;0;0;0;0.0;1.0;0.0;0.0;0.0;40;0;40;6.333333333333333;1
2024-04-19;c8cc7485-7a11-44dd-8145-6665e7c2f103;fer_batman;4.0;5;44;1;43;0;0;0;0.022727272727272728;0.9772727272727273;0.0;0.0;0.0;93;0;93;6.0;1
2024-03-19;c93cb5e9-f5e2-4c27-87af-a3cd1f7a1074;pettigru;18.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-29;c93cb5e9-f5e2-4c27-87af-a3cd1f7a1074;pettigru;28.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-03;c9bfbbf9-db90-45a7-a72c-4118140038f4;eduardo_cofferri;1.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-22;c9bfbbf9-db90-45a7-a72c-4118140038f4;eduardo_cofferri;2.0;2;7;1;6;0;0;0;0.14285714285714285;0.8571428571428571;0.0;0.0;0.0;56;0;56;18.0;0
2024-04-02;c9db4e56-2010-4100-83d7-deec037b9ef6;maltrapilhoo;8.0;12;145;9;128;1;6;1;0.06206896551724138;0.8827586206896552;0.006896551724137931;0.041379310344827586;0.006896551724137931;3678;-1000;2678;1.9090909090909092;1
2024-04-07;c9db4e56-2010-4100-83d7-deec037b9ef6;maltrapilhoo;2.0;12;154;10;134;3;6;1;0.06493506493506493;0.8701298701298701;0.01948051948051948;0.03896103896103896;0.006493506493506494;3734;-3000;734;2.272727272727273;1
2024-03-15;c9ed7cd1-df65-43b9-a18d-f658936b1799;danlscrf;11.0;4;19;4;15;0;0;0;0.21052631578947367;0.7894736842105263;0.0;0.0;0.0;215;0;215;3.6666666666666665;1
2024-04-04;c9ed7cd1-df65-43b9-a18d-f658936b1799;danlscrf;6.0;2;8;1;7;0;0;0;0.125;0.875;0.0;0.0;0.0;57;0;57;4.0;1
2024-03-24;c9fc2824-86ba-4b82-aab8-618ce8caaa52;nireltssy;3.0;13;148;10;136;1;1;0;0.06756756756756757;0.918918918918919;0.006756756756756757;0.006756756756756757;0.0;1136;-1000;136;2.0;1
2024-04-04;c9fc2824-86ba-4b82-aab8-618ce8caaa52;nireltssy;2.0;13;181;11;168;1;1;0;0.06077348066298342;0.9281767955801105;0.0055248618784530384;0.0055248618784530384;0.0;1218;-1000;218;1.75;1
2024-03-19;ca082770-d307-4242-ab0d-44612c49593d;mihaelle;18.0;3;38;1;37;0;0;0;0.02631578947368421;0.9736842105263158;0.0;0.0;0.0;87;0;87;1.0;0
2024-03-22;ca082770-d307-4242-ab0d-44612c49593d;mihaelle;21.0;3;38;1;37;0;0;0;0.02631578947368421;0.9736842105263158;0.0;0.0;0.0;87;0;87;1.0;0
2024-03-06;ca254e4f-c958-4567-9786-c6b9759f4064;kogaick;8.0;4;4;3;0;0;1;0;0.75;0.0;0.0;0.25;0.0;650;0;650;3.6666666666666665;0
2024-04-23;ca254e4f-c958-4567-9786-c6b9759f4064;kogaick;25.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-05;ca406ad2-1e0e-4747-bb19-54d62bd791d6;nullnes;23.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;1.0;1
2024-04-13;ca406ad2-1e0e-4747-bb19-54d62bd791d6;nullnes;5.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;3.0;0
2024-03-26;ca61481f-6259-4e96-bd5d-a5bca1637f8d;shina96;1.0;8;11;7;4;0;0;0;0.6363636363636364;0.36363636363636365;0.0;0.0;0.0;354;0;354;4.0;1
2024-04-14;ca61481f-6259-4e96-bd5d-a5bca1637f8d;shina96;2.0;7;12;4;8;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;208;0;208;3.6666666666666665;0
2024-03-02;ca95ef2a-5129-40f4-acbc-2ced25940032;tdlupus;9.0;8;90;8;82;0;0;0;0.08888888888888889;0.9111111111111111;0.0;0.0;0.0;482;0;482;2.857142857142857;0
2024-03-12;ca95ef2a-5129-40f4-acbc-2ced25940032;tdlupus;19.0;3;24;3;21;0;0;0;0.125;0.875;0.0;0.0;0.0;171;0;171;3.0;0
2024-03-04;cacbbe2e-a825-4ed3-8d84-2673af0ddac2;crazy8br;4.0;3;5;2;3;0;0;0;0.4;0.6;0.0;0.0;0.0;103;0;103;6.5;0
2024-03-13;cacbbe2e-a825-4ed3-8d84-2673af0ddac2;crazy8br;13.0;3;5;2;3;0;0;0;0.4;0.6;0.0;0.0;0.0;103;0;103;6.5;0
2024-03-05;cb9fc6b0-4278-4df7-81fa-3f6d7b11247e;mermoeu;8.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-03-08;cb9fc6b0-4278-4df7-81fa-3f6d7b11247e;mermoeu;11.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-03-05;cbcbc270-227c-4708-872d-78ba75aa9e8a;bno_santos;1.0;3;13;0;13;0;0;0;0.0;1.0;0.0;0.0;0.0;13;0;13;1.5;0
2024-03-26;cbcbc270-227c-4708-872d-78ba75aa9e8a;bno_santos;21.0;4;17;0;17;0;0;0;0.0;1.0;0.0;0.0;0.0;17;0;17;1.3333333333333333;0
2024-04-09;cbd06107-fbed-402d-97f4-433b881c37c1;drdhenri;1.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-25;cbd06107-fbed-402d-97f4-433b881c37c1;drdhenri;15.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;2.0;0
2024-03-03;cbe80dc9-31ff-47eb-85c6-1638d08ccae4;rhuanlima;4.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-05;cbe80dc9-31ff-47eb-85c6-1638d08ccae4;rhuanlima;6.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-02;cbf2b8a9-c58e-4e88-bf25-bfd8f4c16452;okada_elaine;1.0;3;6;3;2;0;1;0;0.5;0.3333333333333333;0.0;0.16666666666666666;0.0;652;0;652;5.0;1
2024-03-21;cbf2b8a9-c58e-4e88-bf25-bfd8f4c16452;okada_elaine;13.0;4;5;4;0;0;1;0;0.8;0.0;0.0;0.2;0.0;700;0;700;3.6666666666666665;0
2024-04-17;cc408f0d-f4a3-4607-9abc-91ba40683ed8;xsalliz;1.0;2;20;2;18;0;0;0;0.1;0.9;0.0;0.0;0.0;118;0;118;1.0;1
2024-04-23;cc408f0d-f4a3-4607-9abc-91ba40683ed8;xsalliz;4.0;5;80;4;76;0;0;0;0.05;0.95;0.0;0.0;0.0;276;0;276;1.0;1
2024-04-13;cce8cd47-632f-43c8-a1bc-9848f1160bd0;lucas_sql;8.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-16;cce8cd47-632f-43c8-a1bc-9848f1160bd0;lucas_sql;11.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-02;cd0a5a19-b4d1-4508-b535-5ab4136da380;mhcs300893;26.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-04;cd0a5a19-b4d1-4508-b535-5ab4136da380;mhcs300893;28.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-16;cd73c415-04af-4b30-8732-aafef8def3e5;vanessasantana91;1.0;7;29;6;22;0;0;1;0.20689655172413793;0.7586206896551724;0.0;0.0;0.034482758620689655;422;0;422;2.8333333333333335;0
